BB45CHm0296 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 -0.12 -0.10
BB45CHm0304 -0.0767241281663 -0.095099641167 -0.5 -0.5 0.4 0.4 0.9 0.9 -0.19 -0.22
BB45CHm0305 0.655305980701 -0.106942586399 0.4 -0.5 1.1 0.3 0.7 0.8 -0.14 0.09
BB45CHm0311 -0.0970876916613 -0.114713483629 -0.5 -0.5 0.3 0.3 0.8 0.8 0.62 0.85
BB45CHm0318 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.38 -0.23
BB45CHm0319 2.36783992621 0.87435943288 2.1 0.4 2.9 1.3 0.8 0.9 -0.28 -0.07
BB45CHm0325 1.01108737306 1.66509166184 0.7 1.4 1.4 2.1 0.7 0.7 -0.08 0.21
BB45CHm0328 2.15545837752 2.50756839375 1.9 2.3 3.2 2.8 1.3 0.5 0.73 0.38
BB45CHm0329 0.00541894500928 -0.0165949884843 -0.5 -0.5 0.8 0.8 1.3 1.3 -0.30 0.17
BB45CHm0334 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 0.13 -0.29
BB45CHm0339 2.30114202061 2.13586232203 2.2 2.0 2.4 2.3 0.2 0.3 0.01 -0.29
BB45CHm0344 0.0270178722265 2.07094891754 -0.5 1.7 1.0 2.4 1.5 0.7 0.12 0.12
BB45CHm0347 2.2229828726 1.85430193041 1.9 1.5 2.7 2.2 0.8 0.7 1.19 -0.12
BB45CHm0349 3.37971606541 3.02220056549 3.2 2.7 3.5 4.4 0.3 1.7 0.46 0.04
BB45CHm0351 2.91093836624 2.19488534009 2.6 1.9 3.2 2.5 0.6 0.6 0.04 0.05
BB45CHm0353 2.03331926732 3.99249794491 1.5 3.3 3.3 5.1 1.8 1.8 -0.00 -0.07
BB45CHm0354 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 0.19 0.41
BB45CHm0356 1.12964950626 0.339319264386 1.0 0.2 1.3 0.5 0.3 0.3 0.30 0.02
BB45CHm0357 1.36114900252 0.158956995402 1.1 -0.5 1.7 0.5 0.6 1.0 0.13 0.12
BB45CHm0359 -0.0659090167452 -0.0847276934026 -0.5 -0.5 0.4 0.4 0.9 0.9 0.07 -0.13
BB45CHm0361 4.1822037459 2.50144097531 3.4 2.4 4.6 2.7 1.2 0.3 0.08 0.47
BB45CHm0365 2.11652597272 2.39430189545 1.8 2.1 2.5 3.0 0.7 0.9 0.24 -0.12
BB45CHm0370 -0.0696995678846 -0.0883392503328 -0.5 -0.5 0.4 0.4 0.9 0.9 0.16 0.40
BB45CHm0371 -0.12745143436 -0.144078407698 -0.5 -0.5 0.2 0.2 0.7 0.7 0.74 1.18
BB45CHm0372 0.00541894500928 -0.0165949884843 -0.5 -0.5 0.8 0.8 1.3 1.3 0.12 0.57
BB45CHm0375 1.90968637953 2.36875422956 1.6 2.2 2.2 2.6 0.6 0.4 0.18 0.68
BB45CHm0379 -0.080012731629 0.390461012734 -0.5 0.1 0.3 0.9 0.8 0.8 -0.33 -0.28
BB45CHm0382 0.730003661974 -0.0524425440106 0.3 -0.5 1.4 0.6 1.1 1.1 0.00 0.27
BB45CHm0384 -0.0322431038336 1.49712182165 -0.5 1.2 0.5 2.2 1.0 1.0 0.54 0.06
BB45CHm0385 0.0155395776767 0.817778736176 -0.5 0.3 0.9 1.6 1.4 1.3 0.35 0.81
BB45CHm0388 4.01706371188 2.55734004773 3.6 2.4 4.4 2.9 0.8 0.5 -0.51 -0.54
BB45CHm0389 0.00541894500928 1.96728856732 -0.5 1.5 0.8 2.5 1.3 1.0 0.13 0.89
BB45CHm0390 -0.170596463868 -0.186150718442 -0.5 -0.5 0.1 0.1 0.6 0.6 0.38 0.40
BB45CHm0391 1.79005016531 -0.101295077922 1.5 -0.5 2.2 0.3 0.7 0.8 -0.24 0.19
BB45CHm0392 2.33494969792 1.60838758863 2.0 1.1 2.9 2.6 0.9 1.5 -0.55 -0.09
BB45CHm0393 3.19285206378 2.65834930801 3.0 2.5 3.4 2.9 0.4 0.4 -0.23 -0.24
BB45CHm0395 -0.0434650460564 -0.0631986269848 -0.5 -0.5 0.5 0.5 1.0 1.0 -0.39 0.27
BB45CHm0396 2.34663108072 -0.123865366124 1.3 -0.5 2.9 0.4 1.6 0.9 0.21 -0.37
BB45CHm0405 0.832910539174 0.514848460522 0.4 0.1 1.4 1.1 1.0 1.0 0.24 0.08
BB45CHm0406 0.456586305552 -0.0165949884843 -0.4 -0.5 1.3 0.8 1.7 1.3 0.28 -0.20
BB45CHm0407 0.659114787019 1.08546751169 0.3 0.7 1.2 1.5 0.9 0.8 0.09 0.30
